src,dst,port,proto,State,label,class,modelsize
147.32.84.170,195.24.233.55,80.0,tcp,"h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,i,i,i,i,h,i,h,h,h,h,h,h,h,h,h,h,h,h,h,h,Y+y+y,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,i,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,y+y,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,",Normal-Stribrek,normal,973
147.32.84.170,199.7.55.72,80.0,tcp,X.X0,Normal-Stribrek,normal,9
147.32.84.170,199.7.59.72,80.0,tcp,h.,Normal-Stribrek,normal,7
147.32.84.170,2.21.108.20,80.0,tcp,"W.W.W,W.W.W,W.W*W.w.W*W.F.f.",Normal-Stribrek,normal,33
147.32.84.170,2.21.111.139,80.0,tcp,"W+W.Z*W,Z*w*",Normal-Stribrek,normal,17
147.32.84.170,2.21.92.124,80.0,tcp,"W.w.f.W,W.W.",Normal-Stribrek,normal,17
147.32.84.170,2.21.99.172,80.0,tcp,"Z.W+W.W*W.W.W.W.W.Z*z*W,W.F.W.W.",Normal-Stribrek,normal,37
147.32.84.170,207.57.106.77,443.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,209.132.182.33,443.0,tcp,"y.Y,z.Z,z,y,Z.Y,y.y.y.y,z.Y+y,",Normal-Stribrek,normal,35
147.32.84.170,209.85.148.103,80.0,tcp,"u,u+U,d,d,u,u,D,u,u+U,d,U+u,U,u,u+u+u,U,u,u+u+u+U,u,d,u,u,u,u,U+U,u,u+u+U,u+u,u,u,u,u,u+u,u+u,U,u,u,u,u,u+u,u,U+U,u+u+u+u+U,d,u,u+u,u,u,u,u+u,u,U+u,u,u+u,U+u+U,u,u,u+u,D,u,U+u,u,u,u,u+u*U,d,u+u,u,u,d,u,d,u,u,U+u,u+U,u,D,u+u,U+u,w,u,u,Z+W.W.F.F.w.W,W.W.W.w.U,u+D+U,U,U,U,z,W.W.w.W.F.U,u,u,W.W,U.U+u,U,u,u,u+U,d,u,u,u,d,u,U+u+u+U,d,d,d,U,u+U,u,z,W.Z.W.w.w.Z.W.U,u,u+u+u,w+W.W.W.w.U+D+u,u,u,u,u,U+d+U,d,U+u,u,u,d,u,u+D+u,d,u,U+U,u,u,u+u,u,U+D+U,u,U+U,u,u,u+D,U,U+U,u,D,u,u,u,d,u,U+u,u+D+u+u,u,u,d,d,u,d,u,D,u,u,d,u,d,u,U+D+u,u,u,u,u,u+U,U,u,u,u,u+u,U+U,u+u+u,u+u+D+u,u,U+U,u,u+u+u,u,D,D,U,U+u,u,u,u,d,u+U,U+D,u+U,d,u+u,u,U+",Normal-Stribrek,normal,625
147.32.84.170,209.85.148.104,443.0,tcp,Z.Z.Z.z.i.Z*Z.I.Z.z.i.Z*Z.Z.Z.z.Z.Z*,Normal-Stribrek,normal,41
147.32.84.170,209.85.148.104,80.0,tcp,"U,U+U,u,u+U,u,u+u+U,u,u+u+u,u+U,U+u,u,u,U+u+u+U,u,d,u,u,u+D+u,u+u,u,u+U,u,u,U+u,d,u,u,u+u+u+U,u,u+U,U+U,U+D+D+D+u,u+U,U+U,u,u,u+u,u+U,u,U+u+D+U,u,u+D+u,w,u,u+D+u,u,u,u,u,d,u,u,u+u,u,u+D+u,d,u,z,u,D+u+D+d+u,d,u,U+D+U,u,U+U,u+u,u,U+D+U,u+u,D,u,u,u+U,u,u,u,U+U,U+u,u,d,d,u,U+D+z,W.U,z,Z.U.W.W.F.W.W.U,U+U,u+U,U+D+u,u,u+U,u,u,U+u+U,u,U+u,u+u+U,U+D+U,U+U,u,u+u,u+u+U,u,u+u*U,u,d,u+U,u,d,u,u,U+u+U,U+D+d+D+U,u+u,u+U,u,d,u,u+u,u,d,u,u,u,u+U,u,u+U,u,u,u,u,u,u,d,U+u,u+u,U+u,u+u,D,u+u+u,u,d,u,U*U,u+U,u,u,u+u,D,u,U+U,u+",Normal-Stribrek,normal,515
147.32.84.170,209.85.148.105,443.0,tcp,Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.y.Y+Y.y.Y+Y.H.Y+Y.y.Y+Y.y.Y+Y.H.Z+y+Y.y.Y+Y.I.Y+Y.Y+Y.y.Y+Y.H.Y+Y.y.Y+Y.H.Z+y+Y.y.Y+Y.y.Z+y+Y.H.Y*Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.h.Y+Y.G.Y.Y+Y.y.Z+y+Y.H.Y*Y.y.y.y.y.Y+Y.H.Y+Y.H.Y+Y.y.Z.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.X*y+Y.y.Y+Y.y.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.y.Y*Y.y.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.y.,Normal-Stribrek,normal,317
147.32.84.170,209.85.148.105,80.0,tcp,"D+u,u+u,U,U+U,U+U,u,u+U,d,u,u,d,u,u,U+U,U+u+U,u,u,U+u,u,u+U,U+u,u,u,u,u,u,D+U,U+D+U,u,U+D+u+D+u,U+U,u,u,D,u,u,d,u+u+D+d+u,x+u,u,d,u,d,U+d+u,u,u+U,U+u,U+U,U+U,D,d,u+D+u,u+D+u,D,D,u+u,u,u+u,U+D+u,u+u+U,u,u,u,u,u+U,u,u+D,U,u,u,u+u+U,U+u,u,u,u,u,w+D+u,U+U,u,u,D,u+D+U,d,u,u,u,d,u,U,u,u,u,d,U+u,u,d,u+U,U+d+u+u+d+d+U,u,D+u+u+u,u,d,u,U+U,D,u+u,u,D,u,U+u+u+u+U,u,u+u,u+u,u,u+u,u+u,u,d,u,u+u+u,u,U+D+u,u+u+u+U,u,u+U,u,u,u+U*U,u+u+u,u+U,U+U,u,u,u+u+u,u+u,u+D,u,u,u+u,U,u,",Normal-Stribrek,normal,467
147.32.84.170,209.85.148.106,443.0,tcp,"Y+Y.y.Y+Y.h.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.h.Y+Y.y.Y+Y.h.Y+Y.H.X+h+Y.h.Y+Y.y.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.y.Y+Y.y.Y+Y.h.Y+Y.H.Z+y+Y.H.Y+Y.h.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.Y.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.H.Z+Z.z.Z.Z.I.Y+Y.H.Z+Y,Y.Z+Z.Z.Z.Z.z.Y+Y.H.Y+Y.y.Y+Y.y.Y+Y.H.Y+Y.H.X+h+Y.y.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.h.",Normal-Stribrek,normal,317
147.32.84.170,209.85.148.106,80.0,tcp,"u,d,d,u,u,u+U,u+u,u,U+U,U+D+D+U,U,u,u+u+u+u,u,u,u,U,U+d+U,U+u,u,u,u,u,U,U,d,u+u,u+u,u,U+D+u+u,u+u+U,u,u,u,d,U+u+U,U+U,u+u,d,u,U+u+u+U,U+U,d,U+u+u,u+u,u,u+u,U,u,u+u,u+u+u+U,u,u,U+D,u,d,u,u,U+U,u,u+d+D+U,u,u,F,U,u,u+u,u+D+u+u,u,U+u,Z+W.U,D,D,d,u+u+U,u,U+U,U+u,z,W.Z.f.F.f.U.U,u,u,d,U+U,U+U,u,u+u,u+D,u+D+u+u,U+U,u,u+U,d,U+u,u,d,d,u,d,u,u+D+u,u,d,u,U+u+u+u+d,D,u,U+D+u,D,u,u,u,u,d,u,u,U+U,u,u+u+u,U+u+u,u+u+U,d,U,u+U,U+D+u,d,u,u,u+u+U*u+u,D,u+D+u+U,U+D+u+u,u,u,d,d,u+U,U+D+U,u,u+U,U+u,u+u,u,u,d,u+U,U+u+U,u,u+u+U,u,u+u,u+U,U+u,u+d+U,d,",Normal-Stribrek,normal,537
147.32.84.170,209.85.148.147,80.0,tcp,"u*U,d,d,u+D+u+U,U+U,u,u,u,U+U,u,u,u,d,u,u+u+u+D+D+D+d+u+U,u,U+u,d,u+U,d,U+u,u,u,u,u,u+u+D+u,d,u,u,u,d,u,U+D+U,u+u+u,U,u,u,u,u,u,D,u,u,u,u+u,d,u,D,d,U,u,d,u,D,D,u,U+u,u,u,U+u+D+u+U,U+U,w,W.f.F.F.U+U,U,u,u,u,U+U,d,u,u+u,u+u,d,u+w,W.w.w.f.W,W.F.w.F.U+u+u,u+u+D,u,d,u,u,u,u,u,U+D+u,u,U+U,U,U*u+Z,Z.Y.w.W.Y.W,W.U+U,u,U+D+u+u+u+D+u,u+D+u,u,U+D+u,u,u,u+u,u,U+U,u,d,u,u,u+u,u+u+u,d,u,u,u+u+u,u,u,u,u,u,d,u,d,U+U,u+u+u+U,u,u+U,U+U,U+u+u,u,u+U,d,u+D+u,u,u,u+U,d,d,u,U+U,u,u+u+U,d,U+U,u,u,U+u,d,d,u,D,D,u+u,u,u,u,u,u,u,u,D,u,u+u,U+u,u+u,u+u,d,u+u,u+D+U,d,u+u,",Normal-Stribrek,normal,553
147.32.84.170,209.85.148.99,443.0,tcp,i*Z0z*z0Z.Z.Z.Z.z.Z*Z.z.i.Z.z.,Normal-Stribrek,normal,35
147.32.84.170,209.85.148.99,80.0,tcp,"d,U+u,u,U,u+U,U+d+D+U,U+u,U+U,u+u+U,U,D,u,u,u,u,u+u+U,U+U,u+U,d,u,u,u+u,d,u+u,u+u,u,u+u+u+u+u+u,u+D+u+u,U+u,u,d,u,d,U+u,D,u,d,u+u,U+U,u,U+U,U+U,u,u,u+u,u,U+u,d,d,u,U+u,d+u+D+u,U,u,u+U,u,u+u,u+D,D+z+W,D,u,d,u,U+u,u+u,u,U+u+U,d,u,u,U*Z,W.W+W.W.w.U,u+U,U,D+u,u+U,U+U,U+u,u+w+W.w.w.U,u,u,U+D,u+U,U,u+D+u,u+u,U+U,u,u,u,u,U+U,d,U,u,U+U,u,u+D+u,u,u,u+u,u+U,U+u,u+u,u,u,u+u+d+U,U+U,d,U+U,u,d,u+u,D,u,U+u,u+u,u+u+u+U,u,u,u+u+d,u,u,u,u,u,U+u,u+u,u,u,u,u+D+d+u,u,u,u,u+u+D+u,u,u,u+u+u,u+u+u,u,",Normal-Stribrek,normal,487
147.32.84.170,209.85.149.116,80.0,tcp,z*z*z*I*I*z*z*z*,Normal-Stribrek,normal,21
147.32.84.170,209.85.149.117,80.0,tcp,z*i*z*z*z*W.Z*z*z*,Normal-Stribrek,normal,23
147.32.84.170,209.85.149.132,443.0,tcp,Z0Z.,Normal-Stribrek,normal,9
147.32.84.170,209.85.149.132,80.0,tcp,W.w.Z+Z.I.i.Z.Z.z.W*W.f.f.W.W.w.F.f.W.W.W.w.w.w.w.w.W.W.w.F.,Normal-Stribrek,normal,65
147.32.84.170,209.85.149.138,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,209.85.149.95,80.0,tcp,W.W*W.w.,Normal-Stribrek,normal,13
147.32.84.170,213.189.48.246,80.0,tcp,E.,Normal-Stribrek,normal,7
147.32.84.170,216.34.181.60,80.0,tcp,"y,Y.Y.h.y,Y+Y.y.H.Y,Y.Y*W.f.H.F.Y,Y.Y+Y,z.w,W.w.f.Y,Z,W,Z.Z.Y,Y.Y.y.H.H.Y.y.y.Y.Y.y.Y.Z+W.W.Y*Y.Y.W.W.W.F.w.F.",Normal-Stribrek,normal,115
147.32.84.170,216.34.181.69,80.0,tcp,W.W*W.,Normal-Stribrek,normal,11
147.32.84.170,216.34.181.71,80.0,tcp,I*w*Z.W+W.W.,Normal-Stribrek,normal,17
147.32.84.170,216.34.181.96,80.0,tcp,"W.I.Y,Y*Z.W,W.F.w.Y,Y,Z,W.z.Z+Z.Y.y,Y.Y,",Normal-Stribrek,normal,45
147.32.84.170,216.34.181.97,80.0,tcp,"H.Z,Z.I.Z*z*W.W.Z+Z.",Normal-Stribrek,normal,25
147.32.84.170,217.160.58.5,80.0,tcp,"Z.z.z.Y,H,W.W.I.F.F.",Normal-Stribrek,normal,25
147.32.84.170,217.31.57.113,80.0,tcp,"X.x.x.x.X.x.x.x.x.x.x.X.X.g.x.x.x.X.x.X.G.x.x.x.X.G.G.G.X.x.x.x.G.x.x.x.G.x.x.X.X.G.X.X.G.X.G.X.X.X.x.g.x.G.X.X.x.x.g.G.X.X.G.x.G.G.X.x.x.G.x.x.x.X.x.X.X.x.x.x.X.X.X.G.G.X.Y.x.X,Y,X.X.x.Y.Y,Y.Y,Y.y.y.Y,Y.Y,Y.X.y.X,X.Y,y,W.W.W.w.w.W.Y.W.W.W.W.X,X.Y+Y.H.w.F.f.W.w.W.F.w.W.W.X,Y*X.X.X.X.X.X.X.X.x.x.x.G.X.X.X.x.X.X.x.X.X.x.X.X.X.X.X.x.X.X.x.X.X.X.X.X.x.X.X.X.X.X.x.X.X.X.X.X.X.X.X.X.X.X.G.X.X.G.x.x.x.X.X.X.X.X.x.X.x.X.X.X.x.G.g.x.X.X.x.G.g.g.X.X.x.G.x.X.Y.X,W.W.W.w.F.f.Y.W.w.W.W.W.",Normal-Stribrek,normal,485
147.32.84.170,50.17.203.200,81.0,tcp,h0,Normal-Stribrek,normal,7
147.32.84.170,50.17.241.226,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,64.12.73.133,443.0,tcp,i0f0,Normal-Stribrek,normal,9
147.32.84.170,64.12.73.165,443.0,tcp,i*I0,Normal-Stribrek,normal,9
147.32.84.170,64.29.151.221,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,64.34.119.12,80.0,tcp,Z.W.Z.W.,Normal-Stribrek,normal,13
147.32.84.170,65.254.39.186,80.0,tcp,Z.z.Z.,Normal-Stribrek,normal,11
147.32.84.170,66.220.153.15,80.0,tcp,"W,",Normal-Stribrek,normal,7
147.32.84.170,66.220.158.53,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,67.18.89.176,80.0,tcp,z.I.z.,Normal-Stribrek,normal,11
147.32.84.170,68.233.172.37,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,69.59.128.228,80.0,tcp,"y.y,y.Y,y,y,Y.Y,y.y.y.y,y.Y,Y,h,y.h.y.h.H.H.h.Y.Y.Y.y.Y,y.y,y,Y.y.Y.Y.Y.y.y.y.y.Y.y.H.y.y.y.",Normal-Stribrek,normal,97
147.32.84.170,69.63.189.16,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,69.63.189.34,80.0,tcp,W.,Normal-Stribrek,normal,7
147.32.84.170,72.14.204.100,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,72.233.44.61,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.192,443.0,tcp,*,Normal-Stribrek,normal,6
147.32.84.170,74.125.232.192,80.0,tcp,W.w.W.W.w.F.W.W.Z.w.w.W.W.w.X*Y.z.Z*z0z*,Normal-Stribrek,normal,45
147.32.84.170,74.125.232.193,443.0,tcp,H*z*,Normal-Stribrek,normal,9
147.32.84.170,74.125.232.193,80.0,tcp,"Z0Z.F.F.w.w.Z*W,W.",Normal-Stribrek,normal,23
147.32.84.170,74.125.232.194,443.0,tcp,Z*Z*,Normal-Stribrek,normal,9
147.32.84.170,74.125.232.194,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.195,80.0,tcp,w.W.Z*Z*z*z*z*y*,Normal-Stribrek,normal,21
147.32.84.170,74.125.232.197,80.0,tcp,"w.W.W.W.W.F.Z,Z.z.Z,Z.Z.z.Z.z.Z.Z.W0W.F.W.",Normal-Stribrek,normal,47
147.32.84.170,74.125.232.198,80.0,tcp,Z.X*Z.W*W.w.Z.Z.W.Z*Z*,Normal-Stribrek,normal,27
147.32.84.170,74.125.232.199,80.0,tcp,Y0X.Z*,Normal-Stribrek,normal,11
147.32.84.170,74.125.232.200,80.0,tcp,w.w.Z0,Normal-Stribrek,normal,11
147.32.84.170,74.125.232.201,443.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.202,443.0,tcp,i.z.z.Z0,Normal-Stribrek,normal,13
147.32.84.170,74.125.232.202,80.0,tcp,"W.Z,Z*Z*z*",Normal-Stribrek,normal,15
147.32.84.170,74.125.232.203,80.0,tcp,"W.W.W,Z*F*W.z.Z0",Normal-Stribrek,normal,21
147.32.84.170,74.125.232.204,443.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.204,80.0,tcp,Z*Z+z*W.Z*z*,Normal-Stribrek,normal,17
147.32.84.170,74.125.232.205,443.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.205,80.0,tcp,Z.Y*z0,Normal-Stribrek,normal,11
147.32.84.170,74.125.232.206,80.0,tcp,W.W.W.Z0z*z*I*,Normal-Stribrek,normal,19
147.32.84.170,74.125.232.207,80.0,tcp,"F.W.w.W.Z*Z.Z.I.Z.Z.Z*y*Y.x.x.Z,W.W.F.W,W.f.W,W.Z*",Normal-Stribrek,normal,55
147.32.84.170,74.125.232.209,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.218,80.0,tcp,w.,Normal-Stribrek,normal,7
147.32.84.170,74.125.232.219,80.0,tcp,"Z,W*W.F.Z.W.w.Z*W.W.W.W.",Normal-Stribrek,normal,29
147.32.84.170,74.125.232.220,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,74.125.232.223,443.0,tcp,Z*,Normal-Stribrek,normal,7
147.32.84.170,74.125.232.223,80.0,tcp,"Z.W+W.Z,z,Z.W*Z.i.w.Z.W.W.W*W.W*W,W.W*W.W+W.W,W.W*W.w.W+W.F.W*W.W.W+W.w.W,W.W,W.W.W,W.",Normal-Stribrek,normal,91
147.32.84.170,77.75.72.52,80.0,tcp,"Z.Z.z.Z,Z.Z.I.I.I.Y,Y,Y.H.H.H.H.Y+W.w.W.W.w.W.",Normal-Stribrek,normal,51
147.32.84.170,77.75.72.69,80.0,tcp,"X,x,W+Y.F.",Normal-Stribrek,normal,15
147.32.84.170,77.75.72.7,80.0,tcp,Z.Z.z.,Normal-Stribrek,normal,11
147.32.84.170,77.75.72.72,80.0,tcp,"Z.z.Z.Z,Z.Z.I.z.i.Y,Y.Y.y.y.y.Y,Y.Y.Y.y.y.Z,z,y,Y.y.Y.Z,Z.I.z.z.I.",Normal-Stribrek,normal,71
147.32.84.170,77.75.73.254,80.0,tcp,w.W+W.,Normal-Stribrek,normal,11
147.32.84.170,77.75.73.86,80.0,tcp,W.W.,Normal-Stribrek,normal,9
147.32.84.170,77.75.76.22,80.0,tcp,"Z,Z.Z.i.I.z.Y,Y.Y.y.y.Y,Y.y.W.Y.Y.Y+Y.H.Z,Z.Z.Z.z.Z.",Normal-Stribrek,normal,57
147.32.84.170,77.75.76.7,80.0,tcp,"Z.Z.Z.Z,Z.Z.I.I.I.Y,Y,Y.Y.y.Y.Y.",Normal-Stribrek,normal,37
147.32.84.170,77.75.77.140,80.0,tcp,x.W+W.F.F.,Normal-Stribrek,normal,15
147.32.84.170,77.75.77.254,80.0,tcp,w.W+W.,Normal-Stribrek,normal,11
147.32.84.170,77.75.77.86,80.0,tcp,W.Z+W.,Normal-Stribrek,normal,11
147.32.84.170,77.75.77.9,80.0,tcp,"X,X.x.Y,y.Y+Y.Y.Y.y.Y.W.F.F.",Normal-Stribrek,normal,33
147.32.84.170,77.78.99.21,80.0,tcp,"V,V.e.X.v.V.V.X+",Normal-Stribrek,normal,21
147.32.84.170,77.78.99.22,80.0,tcp,"X+G+X*Y.X.h.V.V.X+X,X*",Normal-Stribrek,normal,27
147.32.84.170,77.78.99.23,80.0,tcp,"X.X,X.X.Y+Y.E.V.Y,Y.X*X.v.Y.X,",Normal-Stribrek,normal,35
147.32.84.170,80.239.149.16,80.0,tcp,z.Z.Z.,Normal-Stribrek,normal,11
147.32.84.170,80.239.149.18,80.0,tcp,Z.Z.z.,Normal-Stribrek,normal,11
147.32.84.170,80.239.149.24,80.0,tcp,Z.z.Z.,Normal-Stribrek,normal,11
147.32.84.170,80.239.149.26,80.0,tcp,z.i.z.,Normal-Stribrek,normal,11
147.32.84.170,81.0.199.155,80.0,tcp,"W.W.F.W+W.F.w.Z*W,W.",Normal-Stribrek,normal,25
147.32.84.170,82.165.196.33,80.0,tcp,"Z.I.I.I.Z.Z.I.z.z.Z*z0Z.Z,Z.Z.Z.I.",Normal-Stribrek,normal,39
147.32.84.170,82.208.47.218,80.0,tcp,w.w.W.Y+z+W.F.W.Z+W.F.W.Y+,Normal-Stribrek,normal,31
147.32.84.170,89.167.251.252,80.0,tcp,"y,Y.Y,y,y,Y.Y,y.H.x,y,y.Y,Y.Y.y.y.y.y.G.y.H.H.G.H.y.H.H.X.Y.Y.y.y.Y.y.H.y.H.y.x.x.y.x.y.H.Y.Y.H.y.X.Y.x.x.H.H.h.H.H.H.Y,Y.X.y.G.y.x.y.y.y.Y,Y.x.x.h.y.y.y.y.y.y.H.y.y.y.Y.Y.y.Y.Y.y.h.H.y.y.H.H.H.H.y.H.h.h.h.y.y.g.h.y.y.h.h.H.h.y.y.G.H.H.",Normal-Stribrek,normal,241
147.32.84.170,89.185.233.236,80.0,tcp,X.X.X.X.x.X.G.G.g.X.G.X.x.G.X.x.X.x.x.x.H.y.Y.Y.y.Y.Y.H.H.h.h.Y.Y.H.Y.y.X.,Normal-Stribrek,normal,79
147.32.84.170,91.189.89.212,443.0,tcp,h*y*y*y*h*y*y*y*Y.Y*y*h*h*h*,Normal-Stribrek,normal,33
147.32.84.170,91.189.89.213,443.0,tcp,y*y*h*y*y*h*h*Y.Y*Y.Y*h*h*y*Y.Y*y*,Normal-Stribrek,normal,39
147.32.84.170,91.189.89.59,443.0,tcp,y*h*y*y*y*h*h*h*h*h*y*h*y*y*,Normal-Stribrek,normal,33
147.32.84.170,91.189.89.60,443.0,tcp,h*h*h*h*h*h*h*h*h*h*h*y*h*h*y*y*Y.Y*,Normal-Stribrek,normal,41
147.32.84.170,91.198.174.224,80.0,tcp,,Normal-Stribrek,normal,5
147.32.84.170,91.198.174.232,80.0,tcp,W.F.W.Z*W.w.F.w.,Normal-Stribrek,normal,21
147.32.84.170,91.198.174.233,80.0,tcp,w.Z.w.W.w.Z*Z.I.I.w.F.,Normal-Stribrek,normal,27
147.32.84.170,91.198.174.234,80.0,tcp,W.W.W.W*W.W.W.w.,Normal-Stribrek,normal,21
147.32.84.232,82.208.56.89,123.0,udp,f0,Normal-UDP-NTP-server,normal,7
147.32.84.25,82.208.56.89,123.0,udp,i0,Normal-UDP-NTP-server,normal,7
147.32.84.59,82.208.56.89,123.0,udp,z*Z*Z*Z+R*,Normal-UDP-NTP-server,normal,15
147.32.84.8,82.208.56.89,123.0,udp,i0A0,Normal-UDP-NTP-server,normal,9
147.32.85.7,207.200.96.138,80.0,tcp,,Normal-HTTP-windowsupdate,normal,5
147.32.86.96,82.208.56.89,123.0,udp,z*z0,Normal-UDP-NTP-server,normal,9
147.32.87.212,82.208.56.89,123.0,udp,f0,Normal-UDP-NTP-server,normal,7
147.32.87.214,82.208.56.89,123.0,udp,f0,Normal-UDP-NTP-server,normal,7
147.32.87.36,147.32.1.20,53.0,udp,b.,Normal-CVUT-WebServer,normal,7
147.32.87.36,147.32.80.13,123.0,udp,z0,Normal-CVUT-WebServer,normal,7
147.32.87.36,147.32.80.9,53.0,udp,"u*U.U*R,R.U*U.U.U.S*S.s.b.R+u*R,R.R*u*R,R.R*U+U.U*R,R.R*u*R,R.U*R,U*U.U+R,R.R*u*U.U,r,R.R*U,U.U*R,R.",Normal-CVUT-WebServer,normal,105
147.32.84.134,109.123.211.195,80.0,tcp,Z.Z.Y.Y.H.H.h.Y.,Normal-Jist,normal,21
147.32.84.134,109.123.211.195,8950.0,tcp,"h,h,h,h,h,h,h,y,",Normal-Jist,normal,21
147.32.84.134,109.123.211.197,80.0,tcp,Y.Y.,Normal-Jist,normal,9
147.32.84.134,109.123.211.210,80.0,tcp,"Z,Z.Z.",Normal-Jist,normal,11
147.32.84.134,147.32.80.9,53.0,udp,"R+R.A.R+R.a.R,R.A.R.R.a.R.R.d.R.R.f.R.W.r.r.r.D.R.R.W.R.W.r.R.R.r.R.W.R.R.r.R.R.A.r.r.r.r.A.r.A.R.R.A.r.r.r.R.A.R.R.r.R.R.R.R.R.R.r.R.R.r.R.R.r.R.R.r.R.R.r.R.R.r.R.R.R.R,R.r.A.A.A.R.R.A.R.R.w.U.U.S+S.b.b.d.R.R.a.R.R.D.U.U.U.U.r.R.a.R.U.R.U.R.R.a.U.U.U.u.R.U.U.U.v.u.R.U.R.U.R.U.R.U.U,U.V.u.D.U.U.U.S,R.A.A.R.U.R.U.r.U.U.D.U.U.U.u.u.u.u.U.U.U,U.R,R.a.U.U.U.U.V.v.u.U.U,U.R.R.D.R.U.D.u.u.u.U.U.u.U.U.U.U.d.R.U.R.U.D.u.u.d.u.U.R.D.s.u.D.D.d.u.D.S.b.b.d.R+R.A.U.U.U.U.U.U.V.v.v.R,U.r.D.U.U.u.u.u.U.U.D.u.U.D.U,U.U.U.U,U.V.R.R.a.U.U.U.R.U.R.U.R.U.R.r.U.R.U.R.R.r.R.R.R.r.R.A.R.R.U.U.R.R.r.R.r.A.R.R.D.D.R.u.R.r.R.D.s.r.r.A.r.r.r.r.r.U.r.r.A.r.A.A.A.r.r.R.U.R.R.D.r.R.R.R.r.R.u.D.u.u.r.u.r.r.A.R.R.U.R+R.d.R.U.r.u.u.U.u.U.U.u.U.R,R.U.R.R.r.A.r.r.A.U.R.R.R.r.R.R.r.R.R.D.R.R.R.r.R.R.U.r.u.u.U.r.R.u.U.U.R.R.u.R.R.r.R.R.A.U.U.U.U.R,R.r.R.R.R.R.R.a.a.A.r.r.r.R.A.r.R.U.r.A.U.r.u.u.R.R.R.a.R.R.R.R.r.R.R.R.R.r.r.r.A.r.r.A.r.A.r.r.A.r.R.R.r.r.R.R.r.r.R.R.U.R.r.R.R.R.R.R.R,R.r.U.U.U.u.U.U.U.U.U.U.V.D.v.u.R+U.u.",Normal-Jist,normal,1249
147.32.84.134,157.249.32.138,80.0,tcp,"i.i.Z.Z*Z,Z.Z.Z.Z.",Normal-Jist,normal,23
